"","V1","V2","V3","V4","V5","V6"
"248",1.8850061799,0,0,-1.99840144432528e-14,3.99680288865056e-14,-1.99840144432528e-14
"249",3.5479382415,0,-1.02140518265514e-14,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15
"250",2.9420090253,0,0,0,2.97539770599542e-14,-1.99840144432528e-14
"251",2.2505379021,0,-9.76996261670138e-15,-9.76996261670138e-15,5.01820807130571e-14,-9.76996261670138e-15
"252",1.9535681583,9.99200722162641e-15,0,9.99200722162641e-15,3.99680288865056e-14,-1.99840144432528e-14
"253",3.4610943836,0,0,0,2.97539770599542e-14,-3.01980662698043e-14
"254",4.2449494909,0,0,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"255",3.5465225687,0,0,0,2.97539770599542e-14,-3.01980662698043e-14
"256",4.8341463442,0,0,-1.06581410364015e-14,-1.06581410364015e-14,-1.06581410364015e-14
"257",6.2163594191,0,0,0,5.95079541199084e-14,0
"258",9.4421817066,0,0,0,3.01980662698043e-14,-2.1316282072803e-14
"259",8.5323309105,1.89040159450001,1.89040159450001,-8.88178419700125e-15,-3.90798504668055e-14,-8.88178419700125e-15
"260",7.6665402551,7.6665402551,7.6665402551,9.76996261670138e-15,-1.95399252334028e-14,9.76996261670138e-15
"261",10.3118991188,10.3118991188,10.3118991188,0,9.9475983006414e-14,0
"262",9.0950357436,9.0950357436,9.0950357436,1.06581410364015e-14,4.08562073062058e-14,1.06581410364015e-14
"263",9.9964430472,9.9964430472,9.9964430472,8.88178419700125e-15,-4.9737991503207e-14,8.88178419700125e-15
"264",11.5653815339,11.5653815339,11.5653815339,0,0,0
"265",10.9438371622,10.9438371622,10.9438371622,0,0,0
"266",10.1278418027,10.1278418027,10.1278418027,0,0,0
"267",11.4703390169,11.4703390169,11.4703390169,0,0,0
"268",12.8018096224,12.8018096224,12.8018096224,0,0,0
"269",13.8147152189,13.8147152189,13.8147152189,0,0,0
"270",12.3217493815,12.3217493815,12.3217493815,0,0,0
"271",9.5828764269,9.5828764269,9.5828764269,0,-3.90798504668055e-14,0
