"","V1","V2","V3","V4","V5","V6"
"239",0,0,0,0,0,0
"240",0,0,0,0,0,0
"241",0,0,0,0,0,0
"242",0,0,0,0,0,0
"243",0,0,0,0,0,0
"244",0,0,0,0,0,0
"245",0,0,0,0,0,0
"246",0,0,0,0,0,0
"247",0,0,0,0,0,0
"248",0,0,0,0,0,0
"249",0,0,0,0,0,0
"250",0,0,0,0,0,0
"251",0,0,0,0,0,0
"252",0,0,0,0,0,0
"253",0,0,0,0,0,0
"254",0,0,0,0,0,0
"255",0,0,0,0,0,0
"256",0,0,0,0,0,0
"257",0,0,0,0,0,0
"258",0,0,0,0,0,0
"259",0,0,0,0,0,0
"260",0,0,0,0,0,0
"261",0,0,0,0,0,0
"262",0,0,0,0,0,0
"263",0,0,0,0,0,0
"264",0,0,0,0,0,0
"265",0,0,0,0,0,0
"266",0,0,0,0,0,0
"267",0,0,0,0,0,0
"268",0,0,0,0,0,0
"269",0,0,0,0,0,0
"270",0,0,0,0,0,0
"271",0,0,0,0,0,0
"272",0,0,0,0,0,0
"273",0,0,0,0,0,0
"274",0,0,0,0,0,0
"275",0,0,0,0,0,0
"276",0,0,0,0,0,0
"277",0,0,0,0,0,0
"278",0,0,0,0,0,0
"279",0,0,0,0,0,0
"280",0,0,0,0,0,0
"281",0,0,0,0,0,0
"282",0,0,0,0,0,0
"283",0,0,0,0,0,0
"284",0,0,0,0,0,0
"285",0,0,0,0,0,0
"286",0.750986341399997,0.750986341399997,0.750986341399997,0.750986341399994,0.750986341399994,0.750986341399994
"287",1.7272572477,1.7272572477,1.7272572477,1.7272572477,1.72725724769998,1.7272572477
"288",2.7235057836,2.7235057836,2.7235057836,2.7235057836,2.72350578359999,2.7235057836
"289",3.8514207446,3.8514207446,3.8514207446,3.8514207446,3.85142074459998,3.85142074460001
"290",4.7774859792,4.7774859792,4.7774859792,4.7774859792,4.77748597920004,4.77748597919999
"291",4.5961624135,4.5961624135,4.5961624135,4.5961624135,4.5961624135,4.5961624135
"292",4.875470621,4.875470621,4.875470621,4.87547062100001,4.87547062099998,4.87547062100001
"293",4.9332507109,4.9332507109,4.9332507109,4.9332507109,4.93325071089998,4.9332507109
"294",5.3008276494,5.3008276494,5.3008276494,5.30082764939999,5.30082764940005,5.30082764939999
"295",5.532105081,5.532105081,5.532105081,5.532105081,5.53210508100005,5.532105081
"296",4.734167603,4.734167603,4.734167603,4.734167603,4.73416760299995,4.734167603
"297",5.1682386979,5.1682386979,5.16823869789999,5.16823869789999,5.16823869790005,5.16823869789999
"298",6.0114643035,6.0114643035,6.01146430350001,6.01146430350001,6.01146430350002,6.01146430350001
"299",5.7304378205,5.7304378205,5.7304378205,5.7304378205,5.73043782050001,5.7304378205
"300",6.10819447980001,6.10819447980001,6.10819447980001,6.10819447980001,6.10819447979998,6.10819447980001
"301",6.145452831,6.145452831,6.145452831,6.145452831,6.14545283100006,6.145452831
"302",6.3533781929,6.3533781929,6.3533781929,6.35337819290001,6.35337819289998,6.35337819290001
"303",6.5519701576,6.5519701576,6.5519701576,6.55197015760001,6.55197015759995,6.55197015760001
"304",4.1282233415,5.6333529642,5.6333529642,5.63335296419999,5.63335296419996,5.63335296419999
"305",0,5.50073177340001,5.50073177340001,5.50073177339999,5.50073177340005,5.50073177339999
"306",0,6.2438451634,6.24384516340001,6.24384516340001,6.24384516340001,6.24384516340001
"307",0,6.1505903624,6.15059036240001,6.15059036240001,6.15059036239995,6.15059036240001
"308",0,6.3754060542,6.3754060542,6.3754060542,6.37540605419997,6.3754060542
"309",0,5.86134844620001,5.8613484462,5.8613484462,5.86134844620005,5.8613484462
"310",0,5.7148702355,5.7148702355,5.7148702355,5.71487023550003,5.7148702355
"311",0,4.53436912890001,4.53436912890001,4.53436912890001,4.53436912890004,4.53436912890001
"312",0,4.90226534429999,4.90226534429999,4.90226534429999,4.90226534429996,4.90226534429999
"313",0,3.74132160069999,3.74132160069999,3.74132160069999,3.74132160069996,3.74132160069999
"314",0,3.04665734,3.04665734,3.04665734,3.04665734000002,3.04665734
"315",0,1.7402667252,1.7402667252,1.7402667252,1.74026672519994,1.7402667252
"316",0,2.84142301489999,2.84142301489999,2.84142301489999,2.84142301489999,2.84142301489999
"317",0,2.1247622967,2.1247622967,2.1247622967,2.12476229670006,2.1247622967
"318",0,0.728739304899989,0.728739304899989,0.728739304899989,0.728739304900046,0.728739304899989
"319",0,0.104383090099986,0.104383090099986,0.104383090099986,0.104383090099986,0.104383090100015
"320",0,0.021908449600005,0.021908449600005,0.021908449600005,0.021908449600005,0.021908449600005
"321",0,0,0,0,0,0
"322",0,0,0,0,0,0
"323",0,0,0,0,0,0
"324",0,0,0,0,0,0
"325",0,0,0,0,0,0
"326",0,0,0,0,0,0
"327",0,0,0,0,0,0
"328",0,0,0,0,0,0
"329",0,0,0,0,0,0
"330",0,0,0,0,0,0
"331",0,0,0,0,0,0
"332",0,0,0,0,0,0
"333",0,0,0,0,0,0
"334",0,0,0,0,0,0
"335",0,0,0,0,0,0
"336",0,0,0,0,0,0
"337",0,0,0,0,0,0
"338",0,0,0,0,0,0
"339",0,0,0,0,0,0
"340",0,0,0,0,0,0
"341",0,0,0,0,0,0
"342",0,0,0,0,0,0
"343",0,0,0,0,0,0
"344",0,0,0,0,0,0
"345",0,0,0,0,0,0
"346",0,0,0,0,0,0
"347",0,0,0,0,0,0
"348",0,0,0,0,0,0
"349",0,0,0,0,0,0
"350",0,0,0,0,0,0
"351",0,0,0,0,0,0
"352",0,0,0,0,0,0
"353",0,0,0,0,0,0
"354",0,0,0,0,0,0
"355",0,0,0,0,0,0
"356",0,0,0,0,0,0
"357",0,0,0,0,0,0
"358",0,0,0,0,0,0
"359",0,0,0,0,0,0
"360",0,0,0,0,0,0
"361",0,0,0,0,0,0
"362",0,0,0,0,0,0
"363",0,0,0,0,0,0
"364",0,0,0,0,0,0
"365",0,0,0,0,0,0
"366",0,0,0,0,0,0
"367",0,0,0,0,0,0
"368",0,0,0,0,0,0
"369",0,0,0,0,0,0
"370",0,0,0,0,0,0
"371",0,0,0,0,0,0
"372",0,0,0,0,0,0
"373",0,0,0,0,0,0
"374",0,0,0,0,0,0
"375",0,0,0,0,0,0
"376",0,0,0,0,0,0
"377",0,0,0,0,0,0
"378",0,0,0,0,0,0
"379",0,0,0,0,0,0
"380",0,0,0,0,0,0
"381",0,0,0,0,0,0
"382",1.2189029306,1.2189029306,1.2189029306,1.2189029306,1.2189029306,1.2189029306
"383",2.9005763682,2.9005763682,2.9005763682,2.9005763682,2.90057636820001,2.9005763682
"384",3.2458382983,3.2458382983,3.2458382983,3.2458382983,3.24583829829999,3.2458382983
"385",3.7108141394,3.7108141394,3.7108141394,3.7108141394,3.71081413939999,3.7108141394
"386",4.3662776492,4.3662776492,4.3662776492,4.3662776492,4.36627764920001,4.3662776492
"387",4.9795249083,4.9795249083,4.9795249083,4.97952490830001,4.97952490829999,4.97952490830001
"388",4.7029131282,4.7029131282,4.7029131282,4.7029131282,4.70291312820001,4.7029131282
"389",4.6383950096,4.6383950096,4.6383950096,4.6383950096,4.6383950096,4.6383950096
"390",5.6729107635,5.6729107635,5.6729107635,5.6729107635,5.6729107635,5.6729107635
"391",5.9903197637,5.9903197637,5.99031976369999,5.9903197637,5.99031976370003,5.9903197637
"392",5.4593904818,5.4593904818,5.4593904818,5.4593904818,5.45939048180003,5.4593904818
"393",4.7678570861,4.7678570861,4.76785708610001,4.76785708609999,4.76785708609998,4.76785708609999
"394",5.687238475,5.687238475,5.687238475,5.687238475,5.68723847500002,5.687238475
"395",5.7535174707,5.7535174707,5.7535174707,5.7535174707,5.75351747069999,5.7535174707
"396",6.32222614440001,6.32222614440001,6.32222614440001,6.32222614440001,6.32222614440002,6.32222614440001
"397",6.146805821,6.146805821,6.146805821,6.146805821,6.14680582099999,6.146805821
"398",5.8032664741,5.8032664741,5.8032664741,5.80326647410001,5.80326647409998,5.80326647410001
"399",6.55603084880001,6.55603084880001,6.55603084880001,6.55603084879999,6.55603084879999,6.55603084879999
"400",2.07719423909998,6.5502994357,6.5502994357,6.5502994357,6.55029943570003,6.5502994357
"401",0,6.2159989796,6.2159989796,6.21599897959999,6.21599897959999,6.21599897959999
"402",0,6.6142283188,6.61422831879999,6.6142283188,6.61422831879997,6.6142283188
"403",0,6.3963379497,6.39633794970001,6.39633794970001,6.39633794970001,6.39633794970001
"404",0,5.9650497982,5.9650497982,5.9650497982,5.96504979820003,5.9650497982
"405",0,4.87307265480001,4.87307265480001,4.87307265480001,4.87307265480001,4.87307265480001
"406",0,5.2919971641,5.2919971641,5.2919971641,5.2919971641,5.2919971641
"407",0,4.6923545066,4.6923545066,4.6923545066,4.6923545066,4.6923545066
"408",0,3.9210556829,3.9210556829,3.9210556829,3.92105568289998,3.9210556829
"409",0,3.097559563,3.097559563,3.097559563,3.097559563,3.097559563
"410",0,3.61746305669999,3.61746305669999,3.61746305669999,3.61746305669999,3.61746305669999
"411",0,2.80230328650001,2.80230328650001,2.80230328650001,2.80230328649998,2.80230328650001
"412",0,1.3628012149,1.3628012149,1.3628012149,1.3628012149,1.3628012149
"413",0,2.35938453680001,2.35938453680001,2.35938453680001,2.35938453680001,2.35938453680001
"414",0,0.901646871899999,0.901646871899999,0.901646871899999,0.901646871900027,0.901646871899999
"415",0,0.696015021499989,0.696015021499989,0.696015021499989,0.696015021499989,0.696015021499989
"416",0,0,0,0,0,0
"417",0,0,0,0,0,0
"418",0.462949906900008,0.599703642599991,0.599703642599991,0.599703642599991,0.599703642599991,0.599703642599991
"419",0,0.152781877299986,0.152781877299986,0.152781877299986,0.152781877300015,0.152781877299986
"420",0,0,0,0,0,0
"421",0,0,0,0,0,0
"422",0,0,0,0,0,0
"423",0,0,0,0,0,0
"424",0,0,0,0,0,0
"425",0,0,0,0,0,0
"426",0,0,0,0,0,0
"427",0,0,0,0,0,0
"428",0,0,0,0,0,0
"429",0,0,0,0,0,0
"430",0,0,0,0,0,0
"431",0,0,0,0,0,0
"432",0,0,0,0,0,0
"433",0,0,0,0,0,0
"434",0,0,0,0,0,0
"435",0,0,0,0,0,0
"436",0,0,0,0,0,0
"437",0,0,0,0,0,0
"438",0,0,0,0,0,0
"439",0,0,0,0,0,0
"440",0,0,0,0,0,0
"441",0,0,0,0,0,0
"442",0,0,0,0,0,0
"443",0,0,0,0,0,0
"444",0,0,0,0,0,0
"445",0,0,0,0,0,0
"446",0,0,0,0,0,0
"447",0,0,0,0,0,0
"448",0,0,0,0,0,0
"449",0,0,0,0,0,0
"450",0,0,0,0,0,0
"451",0,0,0,0,0,0
"452",0,0,0,0,0,0
"453",0,0,0,0,0,0
"454",0,0,0,0,0,0
"455",0,0,0,0,0,0
"456",0,0,0,0,0,0
"457",0,0,0,0,0,0
"458",0,0,0,0,0,0
"459",0,0,0,0,0,0
"460",0,0,0,0,0,0
"461",0,0,0,0,0,0
"462",0,0,0,0,0,0
"463",0,0,0,0,0,0
"464",0,0,0,0,0,0
"465",0,0,0,0,0,0
"466",0,0,0,0,0,0
"467",0,0,0,0,0,0
"468",0,0,0,0,0,0
"469",0,0,0,0,0,0
"470",0,0,0,0,0,0
"471",0,0,0,0,0,0
"472",0,0,0,0,0,0
"473",0,0,0,0,0,0
"474",0,0,0,0,0,0
"475",0,0,0,0,0,0
"476",0,0,0,0,0,0
"477",0,0,0,0,0,0
"478",0.0126014270999981,0.0126014270999981,0.0126014270999981,0.0126014270999946,0.0126014271000088,0.0126014270999946
"479",2.0130789699,2.0130789699,2.0130789699,2.0130789699,2.01307896989999,2.0130789699
"480",1.6980615771,1.6980615771,1.6980615771,1.6980615771,1.69806157709999,1.6980615771
"481",2.1445582036,2.1445582036,2.1445582036,2.1445582036,2.14455820359998,2.1445582036
"482",2.6464389206,2.6464389206,2.6464389206,2.6464389206,2.64643892059999,2.6464389206
"483",2.8203218815,2.8203218815,2.8203218815,2.8203218815,2.82032188150001,2.82032188150001
"484",3.3502060894,3.3502060894,3.3502060894,3.3502060894,3.35020608939999,3.3502060894
"485",3.6004964516,3.6004964516,3.60049645159999,3.60049645159999,3.60049645160001,3.60049645159999
"486",4.1755896781,4.1755896781,4.1755896781,4.1755896781,4.17558967810001,4.1755896781
"487",4.7568191873,4.7568191873,4.7568191873,4.7568191873,4.75681918730001,4.7568191873
"488",4.44471787179999,4.44471787179999,4.44471787179999,4.44471787179999,4.44471787180001,4.44471787179999
"489",4.7718395303,4.7718395303,4.7718395303,4.7718395303,4.77183953030001,4.7718395303
"490",4.5612199286,4.5612199286,4.5612199286,4.5612199286,4.5612199286,4.5612199286
"491",4.4067434917,4.4067434917,4.4067434917,4.4067434917,4.40674349170001,4.4067434917
"492",4.273363581,4.273363581,4.273363581,4.273363581,4.27336358100001,4.273363581
"493",5.1151854436,5.1151854436,5.1151854436,5.1151854436,5.11518544360001,5.1151854436
"494",4.8701224851,4.8701224851,4.8701224851,4.8701224851,4.87012248510001,4.8701224851
"495",5.0239607945,5.0239607945,5.0239607945,5.0239607945,5.0239607945,5.0239607945
"496",5.1310484089,5.1310484089,5.1310484089,5.1310484089,5.13104840890003,5.1310484089
"497",5.002934571,5.002934571,5.002934571,5.002934571,5.00293457100003,5.002934571
"498",4.90588088379999,4.90588088379999,4.90588088379999,4.90588088380001,4.90588088380002,4.90588088379999
"499",4.4762414883,4.4762414883,4.4762414883,4.47624148829999,4.47624148829999,4.47624148829999
"500",5.0097526406,5.0097526406,5.0097526406,5.0097526406,5.00975264060003,5.0097526406
