"","V1","V2","V3","V4","V5","V6"
"357",0.672064634420138,1,1,0.999999999999999,1,0.999999999999999
"358",0.632287305469099,1,1,1,1,1
"359",0.621766689758807,1,1,1,1,1
"360",0.569706560499416,1,1,1,1,1
"361",0.519032651957237,0.55086753274708,0.550867532747079,0.550867532747082,1,1
"362",0.520755459529899,0.520755459529899,0.520755459529899,0.520755459529899,1,0.570899208863512
"363",0.581616321767109,0.581616321767109,0.581616321767109,0.581616321767109,1,0.581616321767109
"364",0.545734664624142,0.545734664624142,0.545734664624142,0.545734664624142,1,0.545734664624142
"365",0.545202038550835,0.545202038550835,0.545202038550835,0.545202038550835,1,0.545202038550835
"366",0.522758988852883,0.522758988852883,0.522758988852883,0.522758988852883,1,0.522758988852883
"367",0.511602916805568,0.511602916805568,0.511602916805568,0.511602916805568,1,0.511602916805568
"368",0.548212429469994,0.548212429469994,0.548212429469994,0.548212429469994,1,0.548212429469994
"369",0.561487277637536,0.561487277637536,0.561487277637536,0.561487277637536,1,0.561487277637536
"370",0.621210143857743,0.621210143857743,0.621210143857743,0.621210143857743,0.999999999999999,0.621210143857743
"371",0.661074994114318,0.661074994114318,0.661074994114318,0.661074994114318,1,0.661074994114318
"372",0.684633057836871,0.684633057836871,0.684633057836871,0.684633057836871,0.999999999999999,0.684633057836871
"373",0.686851713120568,0.686851713120568,0.686851713120568,0.686851713120568,0.999999999999999,0.686851713120568
"374",0.737321790370332,0.737321790370332,0.737321790370332,0.737321790370332,0.999999999999999,0.737321790370332
"375",0.795468120466594,0.795468120466594,0.795468120466594,0.795468120466594,0.999999999999999,0.795468120466594
"376",0.732436313314968,0.732436313314968,0.732436313314968,0.732436313314968,1,0.732436313314968
"377",0.759951289898123,0.759951289898123,0.759951289898123,0.759951289898123,0.999999999999999,0.759951289898123
"378",0.82206891031137,0.82206891031137,0.82206891031137,0.82206891031137,0.999999999999999,0.82206891031137
"379",0.866824567497791,0.866824567497791,0.866824567497791,0.866824567497791,1,0.866824567497791
"380",0.936641622535857,0.936641622535857,0.936641622535857,0.936641622535857,0.999999999999999,0.936641622535857
"381",0.946035186127571,0.946035186127571,0.946035186127571,0.946035186127571,0.999999999999999,0.946035186127571
"382",1,1,1,1,1,1
"383",1,1,1,1,0.999999999999999,1
"384",1,1,1,1,1,1
"385",1,1,1,1,1,1
"386",1,1,1,1,0.999999999999999,1
"387",1,1,1,0.999999999999999,1,0.999999999999999
"388",1,1,1,1,0.999999999999999,1
"389",1,1,1,1,1,1
"390",1,1,1,1,1,1
"391",1,1,1,1,0.999999999999997,1
