"","V1"
"1606",1
"1607",1
"1608",1
"1609",1
"1610",1
"1611",1
"1612",1
"1613",1
"1614",1
"1615",1
"1616",1
"1617",1
"1618",1
"1619",1
"1620",1
"1621",1
"1622",1
"1623",1
"1624",1
"1625",1
"1626",1
"1627",1
"1628",1
"1629",1
"1630",1
"1631",0.972559304643703
"1632",0.888372327298496
"1633",0.790702747946689
"1634",0.781271462847323
"1635",0.724936559674216
"1636",0.73943711574481
"1637",0.696525270898951
"1638",0.695616561160841
"1639",0.690642402426055
"1640",0.668810893983527
"1641",0.684930841901748
"1642",0.655944398096923
"1643",0.637171835538951
"1644",0.665550394195396
"1645",0.680742539217255
"1646",0.677133814279515
"1647",0.658286879454108
"1648",0.666491941800007
"1649",0.631742633114037
"1650",0.656107724374141
"1651",0.692812254722678
"1652",0.671140062785156
"1653",0.727071212914779
"1654",0.762110027520618
"1655",0.827734411328459
"1656",0.856850256098193
"1657",0.836188080655601
"1658",1
"1659",1
"1660",1
"1661",1
"1662",1
"1663",1
"1664",1
"1665",1
"1666",1
"1667",1
"1668",1
"1669",1
"1670",1
"1671",1
"1672",1
"1673",1
"1674",1
"1675",1
"1676",1
"1677",1
"1678",1
"1679",1
"1680",1
"1681",1
"1682",1
"1683",1
"1684",1
"1685",1
"1686",1
"1687",1
"1688",1
"1689",1
"1690",1
"1691",1
"1692",1
"1693",1
"1694",1
"1695",1
"1696",1
"1697",1
"1698",1
"1699",1
"1700",1
"1701",1
"1702",1
"1703",1
"1704",1
"1705",1
"1706",1
"1707",1
"1708",1
"1709",1
"1710",1
"1711",1
"1712",1
"1713",1
"1714",1
"1715",1
"1716",1
"1717",1
"1718",1
"1719",1
"1720",1
"1721",1
"1722",1
"1723",1
"1724",1
"1725",1
"1726",0.944557903430826
"1727",0.858873143183247
"1728",0.803638777067818
"1729",0.763350065869718
"1730",0.713641470398116
"1731",0.718491740290625
"1732",0.696150683739524
"1733",0.655093991862996
"1734",0.631962213361774
"1735",0.644179001077489
"1736",0.65774556221918
"1737",0.667833254396631
"1738",0.650037349600499
"1739",0.629374570136932
"1740",0.59645276089554
"1741",0.633370781226817
"1742",0.660336221152579
"1743",0.643501444503947
"1744",0.636758250828185
"1745",0.604067948020439
"1746",0.638688680213091
"1747",0.618922371236534
"1748",0.598443272436623
"1749",0.679422682413945
"1750",0.781926289135279
"1751",0.801329388833009
"1752",0.805275258581282
"1753",0.872609712097758
"1754",0.967052850044553
"1755",1
"1756",1
"1757",1
"1758",1
"1759",1
"1760",1
"1761",1
"1762",1
"1763",1
"1764",1
"1765",1
"1766",1
"1767",1
"1768",1
"1769",1
"1770",1
"1771",1
"1772",1
"1773",1
"1774",1
"1775",1
"1776",1
"1777",1
"1778",1
"1779",1
"1780",1
"1781",0.990224499187497
"1782",0.978119501800502
"1783",0.94469113272923
"1784",0.917451272019892
"1785",0.922702420394228
"1786",0.958275274986773
"1787",1
"1788",0.959965282638168
"1789",1
"1790",1
"1791",1
"1792",1
"1793",1
"1794",1
"1795",1
"1796",1
"1797",1
"1798",1
"1799",1
"1800",1
"1801",1
"1802",1
"1803",1
"1804",1
"1805",1
"1806",1
"1807",1
"1808",1
"1809",1
"1810",1
"1811",1
"1812",1
"1813",1
"1814",1
"1815",1
"1816",1
"1817",1
"1818",1
"1819",1
"1820",1
"1821",1
"1822",0.970138159011764
"1823",0.950141105581266
"1824",0.815875394340327
"1825",0.800469676041588
"1826",0.766775930062125
"1827",0.766157920669007
"1828",0.753598920494687
"1829",0.740763715047415
"1830",0.715472268545029
"1831",0.742803650844824
"1832",0.719503487161143
"1833",0.709411922316164
"1834",0.667183134794304
"1835",0.652011179053837
"1836",0.666273055440883
"1837",0.665537554264379
